platform,age_group,gender,city,interest,engagement_rate,time_spent_minutes
Facebook,25-34,Masculino,São Paulo,Arte,0.05550451931038228,37
Facebook,18-24,Feminino,Belém,Beleza,0.06833604367273252,52
Facebook,55-64,Outro,Brasília,Tecnologia,0.04461870078208524,39
Facebook,65+,Outro,Brasília,Tecnologia,0.02396756529794683,6
Facebook,35-44,Outro,Belém,Arte,0.0665976691534628,54
Facebook,18-24,Outro,Guarulhos,Casa e Decoração,0.048170412992461886,34
Facebook,45-54,Feminino,Campinas,Entretenimento,0.025485334850367615,27
Facebook,55-64,Outro,Brasília,Beleza,0.02404084041394071,27
Facebook,18-24,Masculino,Rio de Janeiro,Negócios,0.03897087154986796,52
Facebook,65+,Feminino,Guarulhos,Negócios,0.05221968348169437,38
Facebook,25-34,Masculino,Campinas,Beleza,0.03794416040712108,15
Facebook,25-34,Masculino,São Paulo,Moda,0.04206489109262611,56
Facebook,18-24,Feminino,Manaus,Arte,0.02470017766421105,27
Facebook,65+,Feminino,Brasília,Arte,0.029205182701736485,33
Facebook,35-44,Outro,Guarulhos,Viagem,0.0716022963456501,7
Facebook,55-64,Outro,Curitiba,Fitness,0.06718277180887434,25
Facebook,35-44,Feminino,Manaus,Negócios,0.054696160365773544,43
Facebook,18-24,Feminino,Manaus,Entretenimento,0.07651817625528011,47
Facebook,35-44,Outro,Belém,Tecnologia,0.048184732123109086,18
Facebook,25-34,Masculino,Curitiba,Entretenimento,0.022213442033157168,20
Facebook,25-34,Masculino,Fortaleza,Entretenimento,0.034400598032765045,24
Facebook,18-24,Outro,Belém,Fitness,0.03136511926615353,23
Facebook,65+,Outro,Manaus,Esportes,0.07440588086590445,5
Facebook,35-44,Feminino,Fortaleza,Culinária,0.056342112194965974,50
Facebook,45-54,Masculino,São Paulo,Tecnologia,0.050650005586410626,17
Facebook,45-54,Feminino,Belo Horizonte,Fitness,0.0769210066719318,24
Facebook,45-54,Feminino,Curitiba,Viagem,0.07919063217417474,56
Facebook,25-34,Masculino,Goiânia,Culinária,0.0303950637357976,33
Facebook,18-24,Masculino,Goiânia,Casa e Decoração,0.04488928623170026,43
Facebook,55-64,Masculino,São Luís,Música,0.07816205301453559,14
Facebook,35-44,Outro,Brasília,Educação,0.06038645674710476,48
Facebook,55-64,Masculino,Rio de Janeiro,Saúde,0.07933996307953216,20
Facebook,18-24,Masculino,Curitiba,Fitness,0.06126964932812998,57
Facebook,65+,Outro,Manaus,Beleza,0.05176956255956558,31
Facebook,55-64,Outro,Porto Alegre,Tecnologia,0.04215749266570305,30
Facebook,45-54,Feminino,Rio de Janeiro,Esportes,0.06302563550621496,60
Facebook,55-64,Outro,Curitiba,Saúde,0.030643739601043878,27
Facebook,25-34,Masculino,Rio de Janeiro,Arte,0.0707078588217213,49
Facebook,65+,Outro,Fortaleza,Fitness,0.030662129759117935,10
Facebook,45-54,Outro,Fortaleza,Fitness,0.03287296355473001,41
Facebook,18-24,Masculino,Manaus,Negócios,0.04627575312399128,57
Facebook,25-34,Masculino,Porto Alegre,Arte,0.05467963950765364,36
Facebook,65+,Masculino,Rio de Janeiro,Esportes,0.04342501115097011,5
Facebook,18-24,Masculino,São Luís,Casa e Decoração,0.03999495850495446,18
Facebook,35-44,Masculino,Fortaleza,Saúde,0.031287208881451825,20
Facebook,45-54,Masculino,Campinas,Beleza,0.042885673491377174,26
Facebook,45-54,Outro,Manaus,Automóveis,0.025662960504120737,13
Facebook,35-44,Masculino,Manaus,Saúde,0.0657957166718701,42
Facebook,55-64,Masculino,Rio de Janeiro,Arte,0.04706871287241655,28
Facebook,65+,Outro,Fortaleza,Entretenimento,0.03813513720517142,34
Facebook,18-24,Outro,Manaus,Arte,0.03784397524294498,6
Facebook,25-34,Outro,Belo Horizonte,Esportes,0.04097678493058028,48
Facebook,25-34,Feminino,Guarulhos,Educação,0.07263334145832433,26
Facebook,65+,Masculino,Belo Horizonte,Casa e Decoração,0.03511802287914527,7
Facebook,55-64,Feminino,Salvador,Fitness,0.03972242943359093,58
